Data,Prezzo,Giorni_dal_lancio,Trimestre,Modello
2025-06-12,669.0,635,T7,iPhone15
2025-06-13,669.0,636,T8,iPhone15
2025-06-14,669.0,637,T8,iPhone15
2025-06-15,669.0,638,T8,iPhone15
2025-06-16,669.0,639,T8,iPhone15
2025-06-17,669.0,640,T8,iPhone15
2025-06-18,669.0,641,T8,iPhone15
2025-06-19,699.0,642,T8,iPhone15
2025-06-20,659.0,643,T8,iPhone15
2025-06-21,659.0,644,T8,iPhone15
2025-06-22,659.0,645,T8,iPhone15
2025-06-23,659.0,646,T8,iPhone15
2025-06-24,659.0,647,T8,iPhone15
2025-06-25,659.0,648,T8,iPhone15
2025-06-26,659.0,649,T8,iPhone15
2025-06-27,659.0,650,T8,iPhone15
2025-06-28,659.0,651,T8,iPhone15
2025-06-29,659.0,652,T8,iPhone15
2025-06-30,659.0,653,T8,iPhone15
2025-07-01,659.0,654,T8,iPhone15
2025-07-02,659.0,655,T8,iPhone15
2025-07-03,659.0,656,T8,iPhone15
2025-07-04,699.0,657,T8,iPhone15
2025-07-05,699.0,658,T8,iPhone15
2025-07-06,699.0,659,T8,iPhone15
2025-07-07,699.0,660,T8,iPhone15
2025-07-08,699.0,661,T8,iPhone15
2025-07-09,699.0,662,T8,iPhone15
2025-07-10,699.0,663,T8,iPhone15
2025-07-11,679.0,664,T8,iPhone15
2025-07-12,679.0,665,T8,iPhone15
2025-07-13,679.0,666,T8,iPhone15
2025-07-14,699.0,667,T8,iPhone15
2025-07-15,729.0,668,T8,iPhone15
2025-07-16,699.0,669,T8,iPhone15
2025-07-17,679.0,670,T8,iPhone15
2025-07-18,679.0,671,T8,iPhone15
2025-07-19,679.0,672,T8,iPhone15
2025-07-20,679.0,673,T8,iPhone15
2025-07-21,679.0,674,T8,iPhone15
2025-07-22,679.0,675,T8,iPhone15
2025-07-23,679.0,676,T8,iPhone15
2025-07-24,679.0,677,T8,iPhone15
2025-07-25,679.0,678,T8,iPhone15
2025-07-26,679.0,679,T8,iPhone15
2025-07-27,679.0,680,T8,iPhone15
2025-07-28,699.0,681,T8,iPhone15
2025-07-29,699.0,682,T8,iPhone15
2025-07-30,699.0,683,T8,iPhone15
2025-07-31,692.55,684,T8,iPhone15
2025-08-01,729.0,685,T8,iPhone15
2025-08-02,729.0,686,T8,iPhone15
2025-08-03,729.0,687,T8,iPhone15
2025-08-04,649.0,688,T8,iPhone15
2025-08-05,649.0,689,T8,iPhone15
2025-08-06,649.0,690,T8,iPhone15
2025-08-07,649.0,691,T8,iPhone15
2025-08-08,649.0,692,T8,iPhone15
2025-08-09,649.0,693,T8,iPhone15
2025-08-10,649.0,694,T8,iPhone15
2025-08-11,649.0,695,T8,iPhone15
2025-08-12,649.0,696,T8,iPhone15
2025-08-13,649.0,697,T8,iPhone15
2025-08-14,649.0,698,T8,iPhone15
2025-08-15,649.0,699,T8,iPhone15
2025-08-16,649.0,700,T8,iPhone15
2025-08-17,649.0,701,T8,iPhone15
2025-08-18,649.0,702,T8,iPhone15
2025-08-19,649.0,703,T8,iPhone15
2025-08-20,649.0,704,T8,iPhone15
